id;lng;lat;hashtags;place_id;tweet;created_at;user_id
265459767630233600;-73.7847734;41.0338573;;f97108ab3c4a42ed;I looked,on the floor in class and screamed . When they all looked it thay said eww my friend said i squirted;2012-11-05 15:25:15+01;194439442
265459770683711500;-73.98893999;40.73792159;;086752cb03de1d5d;Back in the office for the first time in two weeks (@ Birchbox HQ w/ 4 others) http://t.co/tYoXNJz2;2012-11-05 15:25:15+01;73653698
265459771530936320;-74.14859654;40.89123297;;23a06e5cc6d83009;@BEANIES_RULEzz lol;2012-11-05 15:25:16+01;444157252
265459774236270600;-73.98024956;40.75165756;;086752cb03de1d5d;RT @womensweardaily: Nicolas Ghesquière is to leave Balenciaga after a 15-year collaboration: http://t.co/YVQ6rn11;2012-11-05 15:25:16+01;35685493
265459775138041860;-73.99609061;40.76348875;;086752cb03de1d5d;I m at Social@Ogilvy w/ @heydtc http://t.co/t9bWj1ch;2012-11-05 15:25:17+01;46543780
265459776052424700;-74.31127843;40.89118717;goodlooks;23a80b90cabba6d5;OMG shout out to the Canadian electrical company parade I just saw on route 80 #goodlooks;2012-11-05 15:25:17+01;118491811
265459782817837060;-74.17727579;40.73816787;;fa3435044b52ecc7;4 hours of sleep should be good enough .. Until I get home 😌;2012-11-05 15:25:18+01;534774000
265459789579038720;-74.16203002;40.72321205;;fa3435044b52ecc7;@lulu_cthulhu why? Whatever the reason that s awesome!;2012-11-05 15:25:20+01;338156472
265459790250123260;-73.8457795;40.6832726;;b6ea2e341ba4356f;@uh_j_lynn ummmm.... I DONT THINK I CAN HANDLE THAT SUGAR MAMA lmao;2012-11-05 15:25:20+01;528746266
265459799301447680;-74.02545998;40.76314446;bringbackPATH;e140ee270249a06e;everyone is RAVING about how easy the ferry was. i guess im going to have to spend $80 a week, instead of $76 a month. #bringbackPATH;2012-11-05 15:25:22+01;42109709
265459797707608060;-73.9899061;40.7263692;;086752cb03de1d5d;@SperryNoSocks I second that emotion.;2012-11-05 15:25:22+01;182427078
265459803625758720;-73.89598086;40.73340308;Election2012;b6ea2e341ba4356f;Don t forget to vote for me tomorrow! #Election2012;2012-11-05 15:25:23+01;325628508
265459804523335680;-73.79312166;40.70779871;;b6ea2e341ba4356f;Up O.o;2012-11-05 15:25:24+01;761733085
265459810487652350;-74.2038889;40.7668757;;858cec499f8adba6;@Dominiqueeeeee_ Now Following Back;2012-11-05 15:25:25+01;189756797
265459821258604540;-73.86164499;40.73650542;;b6ea2e341ba4356f;@robertoangelell muy deacuerdo pero siempre es irrumpida por el ego,el poder,el dinero y la mas absurda LA FAMA hay q estar muy atento R.A;2012-11-05 15:25:28+01;68503296
265459821732589570;-74.08316201;40.73105837;;b046074b1030a44d;@Gmb_tierra 😝;2012-11-05 15:25:28+01;65092689
265459830720978940;-74.6996783;40.1368132;;65b4760a2b411e11;I neeed to go on a diet;2012-11-05 15:25:30+01;64949206
265459835372466180;-74.14197338;41.0873662;;e4fd58c64d64a8c5;@notsohidnminnie is back at school today, first day in a week. Still no power at home or the office in Parsippany for me.;2012-11-05 15:25:31+01;19307915
265459845442965500;-74.05702495;41.48675483;;94965b2c45386f87;Im trying to find out how deep you are, and i ain t talking about no intimate conversation.;2012-11-05 15:25:33+01;256059932
265459848848752640;-73.97334084;40.74629188;;086752cb03de1d5d;: back to work! :) (@ 345 E.37th Street) http://t.co/TxqMu6tb;2012-11-05 15:25:34+01;374979187
265459856255889400;-74.29136786;40.84542005;;2ee2a9232db9851a;“@CoryBooker: Please call 973 733 4311. Thank u! RT @STARCHILD098: how could I go about making a donation to help with the relief efforts?”;2012-11-05 15:25:36+01;238623246
265459858751512580;-74.15438821;40.72357309;;fa3435044b52ecc7;bandz a make her dance;2012-11-05 15:25:36+01;432815280
265459861888856060;-74.0830667;40.7072763;;b046074b1030a44d;Ne-yo - Lazy Love;2012-11-05 15:25:37+01;515061557
265459861821718530;-73.85094188;40.75296858;;b6ea2e341ba4356f;@Daahveed na. Cause then it would have hit the kid in front of me and then he would have been blind. I m saving lives out here David please✋;2012-11-05 15:25:37+01;224429343
265459869719601150;-73.9724288;40.749669;;086752cb03de1d5d;We have power as of this morning!;2012-11-05 15:25:39+01;43697249
265459877214818300;-73.99529165;40.74836401;TIU;086752cb03de1d5d;Morning booty call ✔ #TIU;2012-11-05 15:25:41+01;180567763
265459891223805950;-74.17972044;40.60542143;;3e4dc51c1dc24df2;@krisdionisio_ kris im gonna die like I m convinced I m gonna;2012-11-05 15:25:44+01;29351310
265459892867977200;-73.79595652;40.7227812;;b6ea2e341ba4356f;@_chippychatz some kid I m my math class. He decides not to go to class and his sitting in front of me watching reply to you!;2012-11-05 15:25:45+01;30731268
265459895279681540;-73.85104731;40.876079;;27485069891a7938;This old heart of mine won t let you break it not again hurt to many times and I can t take it not again cause I m hardly breathing;2012-11-05 15:25:45+01;90222335
265459898165379070;-74.21951307;40.57239199;;71177291f1601de3;dont play w/ me ! bad bitches they stay wit me !;2012-11-05 15:25:46+01;322266605
265459908504322050;-74.07977921;40.72130802;;b046074b1030a44d;@YoFaceNDaPillow I know a few ways better;2012-11-05 15:25:48+01;515810010
265459908177195000;-73.53637367;41.05437204;;468bfe7c705fbc37;That made me mad af -.- dumbass niggaa;2012-11-05 15:25:48+01;173160679
265459910874103800;-73.81491947;40.76599121;;b6ea2e341ba4356f;@chaos314 뉴약은 안왓어요. 인정못해욧.;2012-11-05 15:25:49+01;30747218
265459909171228670;-74.29171855;40.53177218;;65b4760a2b411e11;Gas is 3.19 a gal.  Line doesn t look long but way too much confusion going on. (@ Hess Express) http://t.co/LgIlwH0k;2012-11-05 15:25:49+01;23885696
265459910404358140;-73.7960543;40.71895301;;b6ea2e341ba4356f;@Brotherman192 yes now :);2012-11-05 15:25:49+01;168864492
265459913642364930;-74.32546581;40.60052531;;dfa88de1ece1a505;It s fake Halloween YAY!!!!;2012-11-05 15:25:50+01;594049187
265459922685288450;-73.91928798;40.75638141;;b6ea2e341ba4356f;“@ABFalecbaldwin: 1of 2:  http://t.co/hygC1RVm with a twitter handle of @occupysandy is handling volunteer location updates in all boros,”;2012-11-05 15:25:52+01;6548882
265459924891480060;-73.974955;40.764703;;216114dc6bfd0f74;I m at 24 Central Park South (New York, NY) http://t.co/1MTLABGg;2012-11-05 15:25:52+01;24175254
265459929370988540;-73.89640725;40.87148353;thismeansdontvoteforthatidiotromney;27485069891a7938;You motherfuckers better vote tomorrow and vote smart! #thismeansdontvoteforthatidiotromney;2012-11-05 15:25:53+01;101934537
265459928402116600;-73.9808076;40.7795417;;086752cb03de1d5d;Another week and still no work, bleh;2012-11-05 15:25:53+01;81011495
265459933644996600;-74.73195958;41.09361943;;65b4760a2b411e11;It s amazing how selfish Honda is. They are having us cut lines and fill 60 cars. People actually need the gas. Not fucking new Honda cars.;2012-11-05 15:25:54+01;403256599
265459937172398080;-73.12591718;40.91482187;GasCrisisTweets;94965b2c45386f87;Cut off a lady to get my rightful place on line. Lady ends up being my mom. #GasCrisisTweets;2012-11-05 15:25:55+01;45251788
265459937558274050;-75.32374561;40.6726166;;65b4760a2b411e11;@c_nasty3 that s more like it!;2012-11-05 15:25:55+01;714492302
265459940133593100;-78.7693956;42.7729924;Zzz;94965b2c45386f87;Fort Niagra.. just doesn t sound like a good time today #Zzz;2012-11-05 15:25:56+01;57527031
265459946131423230;-74.26832249;40.58025966;;bda900177f5d9f42;@seaamaan do you have work tonight?;2012-11-05 15:25:57+01;465858010
265459949327503360;-73.996838;40.799448;;f9de0f7350cbae97;Just another manic Monday... (@ The Stonehenge On The Palisades) http://t.co/C35FryLY;2012-11-05 15:25:58+01;306813102
265459949725949950;-74.0678;40.76925;Sandy;c5e2e95296cb121d;@MichelleKenneth still a ton luckier than many others #Sandy and my son is celebrating at his school today at least;2012-11-05 15:25:58+01;161427647
265459954763329540;-73.88921273;40.83488601;;27485069891a7938;I m not as happy as I was before to have the trains working. GODDDD!!!;2012-11-05 15:25:59+01;457843902
265459955522474000;-73.86030417;40.88417538;;27485069891a7938;I m at DEAL$ (New York, NY) http://t.co/Yq55n7s3;2012-11-05 15:26:00+01;24940128
265459962019454980;-76.03083887;43.02843032;;94965b2c45386f87;@JanelleLindsey1 haha yes legitimately all of them;2012-11-05 15:26:01+01;245585018
265459959607746560;-73.99118034;40.72769957;;086752cb03de1d5d;To be fair, I don t think many dogs will be voting for anybody tomorrow. Dogs are notoriously apathetic. Sorry @mittromney and @BarackObama;2012-11-05 15:26:01+01;118811762
265459959515475970;-78.68561952;42.86649794;;94965b2c45386f87;Teds wants me to work at another store for lunch...please don t say Union....😐;2012-11-05 15:26:01+01;28742364
265459971322437630;-74.366446;40.5064106;;94542c3c348faf28;@ria_sherrelle no yuh didnt stupid;2012-11-05 15:26:03+01;423835974
265459973465706500;-73.65007175;41.01354333;;dd7fe3a452cb1d1b;Sin ganas de nada. \o/;2012-11-05 15:26:04+01;322732856
265459980394700800;-73.96216626;40.71722567;fb;27485069891a7938;Thank goodness for the NY Waterway and reverse commutes. Getting to work by boat! #fb @marce_sarmiento te pensé! http://t.co/KVqNn8B5;2012-11-05 15:26:06+01;51143461
265459983196512260;-74.2119452;40.7327687;;fa3435044b52ecc7;I just miss my English class;2012-11-05 15:26:06+01;396163407
265459986468069380;-74.27284162;40.63946902;;b8d145028b2571ac;Pissed off !;2012-11-05 15:26:07+01;590224983
265459991962603520;-73.613609;41.038887;;dd7fe3a452cb1d1b;Oh yea, the uncorrect joke. Hmph. Lol just not in a very good mood I guess;2012-11-05 15:26:08+01;119638767
265459991941627900;-74.00762916;40.72465693;;086752cb03de1d5d;I m at Edelman Digital (New York, NY) http://t.co/Mcqi8xGH;2012-11-05 15:26:08+01;14713381
265459999520735230;-74.36074238;40.77854708;;24661d47b426cdac;@EugenieMotte je parlais pas de toi mais ok :);2012-11-05 15:26:10+01;572908945
265460002779701250;-74.14327324;40.66026067;;3d3c56338b6a3b4a;@ChristianRycruz lol coolstorybro;2012-11-05 15:26:11+01;49066264
265460012585979900;-73.12057236;40.9195735;;94965b2c45386f87;39 degrees fuck my life what the fuck is this shit;2012-11-05 15:26:13+01;354349320
265460016138579970;-74.17815101;41.07797612;;e4fd58c64d64a8c5;After a week off waking up for class feels awkward;2012-11-05 15:26:14+01;338759907
265460020748115970;-74.78556901;40.05400423;SandyHelp;65b4760a2b411e11;@JonahHill a RT would be a huge help. Please share out as I made this to help out us from NJ/NY. http://t.co/Mp93XaGx #SandyHelp;2012-11-05 15:26:15+01;83374539
265460033142276100;-73.8925143;40.6410766;;27485069891a7938;Treat people the way you want to be treated.;2012-11-05 15:26:18+01;451008961
265460037198180350;-73.974945;40.675263;;d60a6aae1ae45171;I m at Cousin John s Cafe and Bakery (Brooklyn, New York) w/ 2 others http://t.co/SdnoxFPF;2012-11-05 15:26:19+01;72136969
265460035650474000;-73.78722294;40.92621549;Stratton,NACA;11cdb607ab2f17bb;Got an eventful week ahead of me #Stratton #NACA;2012-11-05 15:26:19+01;364263715
265460035449135100;-73.97887545;40.74228036;;086752cb03de1d5d;@alexeiauld That is hilarious. I didn t even think of consulting my Walking Dead knowledge. Next storm.. or zombie attack.;2012-11-05 15:26:19+01;33702092
265460040020934660;-73.98526318;40.74759507;Subway;086752cb03de1d5d;On hour and an half to come in my school... That s crazy #Subway;2012-11-05 15:26:20+01;573008064
265460043372187650;-73.9850201;40.66942872;sandyrecovery;27485069891a7938;Wish I had saved copies of each change to subway map to make an animation of #sandyrecovery http://t.co/gSs2vorM;2012-11-05 15:26:21+01;977
265460054847803400;-73.98512134;40.76335192;;086752cb03de1d5d;Did I really just read that we have another major storm heading straight to NYC and is suppose to hit Thursday?!?;2012-11-05 15:26:23+01;78354499
265460055665692670;-74.01214697;40.70534331;sandy,recovery;086752cb03de1d5d;More activity downtown today but still an eerily quiet atmosphere - lots of generators, pumps, etc. #sandy #recovery http://t.co/tSj0sTbu;2012-11-05 15:26:23+01;119577379
265460051777556480;-73.94374513;40.81000175;;086752cb03de1d5d;Waking up to this.  @AyBeezNdaTrap @FifthAveQueen are crazy!!! http://t.co/Ts33nGmX;2012-11-05 15:26:23+01;788510832
265460054373826560;-74.02274;40.78038;;b46619b2722d9703;-Ciertas cosas son tan importantes que necesitan ser descubiertas solas.;2012-11-05 15:26:23+01;390869167
265460058673016830;-73.81491947;40.76599121;;b6ea2e341ba4356f;@jarrettist 그럼요. 멀쩡합니다. 크흐;2012-11-05 15:26:24+01;30747218
265460064217862140;-74.0836436;40.7222064;;b046074b1030a44d;@BusMaAssNCum bring it;2012-11-05 15:26:25+01;515810010
265460060707229700;-73.85104731;40.876079;;27485069891a7938;Hate people that need reassurance every second of the God given day like stop being insecure;2012-11-05 15:26:25+01;90222335
265460061516730370;-77.28115043;43.03628307;missya;94965b2c45386f87;@SierraWavesBye yes please as do I. #missya;2012-11-05 15:26:25+01;252890970
265460072098983940;-73.12056032;40.91960309;;94965b2c45386f87;@trsali 5ever;2012-11-05 15:26:27+01;354349320
265460073420161020;-73.98402062;40.72125268;;086752cb03de1d5d;Eating at Clinton street bakery with @dannybowien http://t.co/8ByFJDr4;2012-11-05 15:26:28+01;50811421
265460085654949900;-73.86153975;40.77591959;;b6ea2e341ba4356f;Vote because someone doesn t want you to.;2012-11-05 15:26:31+01;19024627
265460095083757570;-74.02274;40.78038;;b46619b2722d9703;¿Y si al final Macarena no logró darle alegría a su cuerpo?;2012-11-05 15:26:33+01;390869167
265460109965144060;-74.14919499;40.78130129;;a227c629b631eea2;We been fell apart;2012-11-05 15:26:36+01;185011978
265460107251441660;-73.9814429;40.77408453;kellyandmichael;086752cb03de1d5d;#kellyandmichael Halloween show! Standing right by Pauly D!;2012-11-05 15:26:36+01;21891939
265460110799802370;-74.27307783;40.42562936;;65b4760a2b411e11;@cristinaa_duran callllll my house! Grace said that she is driving today do you need a ride ?;2012-11-05 15:26:37+01;615796814
265460126452940800;-73.88924669;40.86244414;;27485069891a7938;Thank the Lord I only have three hours of class today. My teacher cancelled this afternoon.;2012-11-05 15:26:40+01;16071861
265460137035198460;-73.97654689;40.75843215;;086752cb03de1d5d;First day working at Saks Fifth! 💼🎀;2012-11-05 15:26:43+01;376852491
265460141518905340;-74.003731;40.737045;;086752cb03de1d5d;I m at Cafe Minerva (New York, NY) http://t.co/8mOAbHSp;2012-11-05 15:26:44+01;531455790
265460142261288960;-73.93228222;41.72065859;;94965b2c45386f87;I m rly about to hijack 1 of these Marist golf cars that are all over campus to take to my next class, I m freezing!❄⛄;2012-11-05 15:26:44+01;318586805
265460150935105540;-78.795046;42.79725215;;94965b2c45386f87;RT @iB3HUNNA: I miss playing sports;2012-11-05 15:26:46+01;26574265
265460160842063870;-74.19805418;40.79888534;;dc4ad595a56393ac;@acunha_8 LMAOOO she dressed up today to class 😒 she has scary blacks me up with gothic hair and cut signs on her face;2012-11-05 15:26:49+01;339408817
265460177321459700;-74.36099729;41.4502433;NF;94965b2c45386f87;@DJZeeti finally found a dude talkin about something lol #NF;2012-11-05 15:26:52+01;77078800
265460185550688260;-73.89213558;40.82833056;;27485069891a7938;P.s. having work this early, 5 days straight, is also making me wanna kill myself;2012-11-05 15:26:54+01;457843902
265460188507676670;-73.91249657;40.77452936;;b6ea2e341ba4356f;I m at MTA Subway - Astoria/Ditmars Blvd (N/Q) (Astoria, NY) w/ 6 others http://t.co/kd7vHtXb;2012-11-05 15:26:55+01;15822397
265460186280521730;-73.8082419;40.70293367;;b6ea2e341ba4356f;@HSfan4ever thanks!;2012-11-05 15:26:55+01;148170146
265460194065133570;-74.00735818;40.71128249;;086752cb03de1d5d;@Minaj_CMB_Tyga gladly;2012-11-05 15:26:56+01;520820450
265460193679253500;-74.05951297;40.92815576;;4b6a1f748c5219fa;I want one of those unexpected random texts;2012-11-05 15:26:56+01;334221680
265460200872484860;-73.97864215;40.7664514;;086752cb03de1d5d;حكمة الله الخبير في الخلق لان الشعور بالاستغناء موت وانتحار لكل قوى الإنسان وسبب في الطغيان والعدوان والتباعد عن الحق والخير;2012-11-05 15:26:58+01;455408771
265460217406431230;-73.96655885;40.76974886;;086752cb03de1d5d;@morningmika #;2012-11-05 15:27:02+01;915642698
265460230740127740;-73.7764583;40.9120124;;11cdb607ab2f17bb;@Vallie1000 looks like shit lol :p;2012-11-05 15:27:05+01;478247938
265460228047400960;-74.09700623;40.41858194;;0dd63d1cba56e1c0;Definitely getting sick...grreeeat 😕;2012-11-05 15:27:05+01;398707167
265460232703066100;-73.99396503;40.72745633;dropdead;086752cb03de1d5d;If this isn t high school, why won t you back off? #dropdead;2012-11-05 15:27:06+01;113136506
265460236343713800;-73.96901408;40.71411031;;086752cb03de1d5d;Nicky is peacing out of @BALENCIAGA y all;2012-11-05 15:27:07+01;24643679
265460240554803200;-73.98717;40.76474283;;086752cb03de1d5d;Is Recording the Chaplin Cast album today!!!! Goooo Chaplin👍👍👍👍👍☺☺☺☺☺☺@ChaplinBway @haypod22;2012-11-05 15:27:08+01;362627545
265460243872489470;-74.0786;40.881;;cd13d7c07e4e78e7;So pissed -_-;2012-11-05 15:27:08+01;33103139
265460240743538700;-74.15887617;40.61672784;;3e4dc51c1dc24df2;You make me feel like i ve been locked out of heaven *singss*;2012-11-05 15:27:08+01;506721280
265460242505142270;-74.2147037;40.7709032;;858cec499f8adba6;Good morning;2012-11-05 15:27:08+01;924531812
265460249857753100;-77.6629412;43.2549394;;94965b2c45386f87;Gym(:;2012-11-05 15:27:10+01;863548825
265460252907016200;-74.00118656;40.72609169;;a86d3bf6833cd0c5;I m at Vesuvio Bakery (New York, NY) http://t.co/QKAHl1E2;2012-11-05 15:27:10+01;145823121
265460253490036740;-73.77857924;40.7070431;;b6ea2e341ba4356f;bubble bubble bubble pop ^V^♪ @ MTA - LIRR Train http://t.co/yOsgK4AL;2012-11-05 15:27:11+01;124299195
265460259768913920;-73.8766615;40.7587044;;b6ea2e341ba4356f;Well, thx u very much, sir ! RT@jsp716: @aquwila welcome back to hell, dear sir. Hahaha!!;2012-11-05 15:27:12+01;32923711
265460258477064200;-73.98479402;40.74143019;;086752cb03de1d5d;@katecannon5 yep, 126....just keep walking downtown til you hit a bus stop with no line;2012-11-05 15:27:12+01;28359665
265460268061052930;-73.926145;40.68457;;27485069891a7938;I m at Crystal Touch Laundromat (Brooklyn, NY) http://t.co/j5ib7T98;2012-11-05 15:27:14+01;16090433
265460281180823550;-73.89778951;40.89239119;;27485069891a7938;Where your plate, where s your lobster, where s your sea bass? @Stalley;2012-11-05 15:27:17+01;354991266
265460298574594050;-75.77068285;44.4306001;FunFacts,JerrySeinfeld;94965b2c45386f87;#FunFacts #JerrySeinfeld makes $65 million a year....just from reruns;2012-11-05 15:27:21+01;297962994
265460299367333900;-74.02274;40.78038;BuenosDias;b46619b2722d9703;- Hagan bebés y no la guerra. #BuenosDias;2012-11-05 15:27:22+01;390869167
265460300067786750;-74.00618247;40.71616645;;086752cb03de1d5d;Can t believe we lost yesterday;2012-11-05 15:27:22+01;520820450
265460323027402750;-73.8372389;40.7167892;;b6ea2e341ba4356f;LMFAOOO we ratchet in the mornings http://t.co/7HEKpIMy;2012-11-05 15:27:27+01;166705876
265460322318569470;-74.07969951;40.72131673;;b046074b1030a44d;@DLWM1 anytime;2012-11-05 15:27:27+01;515810010
265460325996978180;-73.97535537;40.75952201;;32de7e3b2cbfa7c1;I m at HarperCollins Publishers (New York, NY) w/ 2 others http://t.co/Ssadrale;2012-11-05 15:27:28+01;19469341
265460328433852400;-73.97335052;40.78911988;;086752cb03de1d5d;๏[-ิ_•ิ]๏  Goodmorning!  @ Upper West Side http://t.co/dyY1kAFK;2012-11-05 15:27:28+01;397326304
265460329033654270;-73.81491947;40.76599121;;b6ea2e341ba4356f;@kihoonchung 역시 먹을거 빼면 시체인 기훈씨..ㅋㅋㅋㅋ 좋은 자세!!!;2012-11-05 15:27:29+01;30747218
265460334536581120;-73.97921219;40.75889589;;bc8e42931d78791c;I m at 30 Rockefeller Plaza (New York, NY) w/ 5 others http://t.co/rsJEJUn2;2012-11-05 15:27:30+01;15334176
265460340219858940;-73.95391761;40.70700877;;27485069891a7938;Aren t you a sight for sore eyes. @ Hewes Street http://t.co/VlWaz2xk;2012-11-05 15:27:31+01;17004113
265460337917190140;-74.27368125;40.4495476;ArtistBenefits;7c09539af94ab80b;I ve come to the conclusion that artists are professional bullshitters #ArtistBenefits;2012-11-05 15:27:31+01;303516539
265460344552562700;-74.8880967;40.58145577;;65b4760a2b411e11;@Steph_dance school isn t open until Thursday? And heyy now, I think I was there the last time we had class haha;2012-11-05 15:27:32+01;624406146
265460346712633340;-74.00600118;40.73963589;;086752cb03de1d5d;I m at WeWork Meatpacking (New York, NY) http://t.co/c5ZKWNfD;2012-11-05 15:27:33+01;19405247
265460352219754500;-73.92820336;40.81519886;;27485069891a7938;@john_frankel this isn t the fault of Obamacare. It s the fault of our Darwinian US system. Healthcare should be free for all  regulated.;2012-11-05 15:27:34+01;2248081
265460354920882180;-73.98897171;40.74941088;ipglab;086752cb03de1d5d;The iPad mini has arrived at the #ipglab  @ IPG Media Lab http://t.co/PQHKcavy;2012-11-05 15:27:35+01;11856332
265460361061347330;-74.14197338;41.0873662;;e4fd58c64d64a8c5;@superedo I thought so- the IFE system and seat configuration gave ya away :).;2012-11-05 15:27:36+01;19307915
265460370792144900;-73.88526782;40.85804862;;27485069891a7938;When the professor says we only have five mins left in class and that one fucking kid just has to let her know we actually have twenty 😡;2012-11-05 15:27:39+01;317596874
265460382544576500;-74.17817567;40.60616606;;3e4dc51c1dc24df2;@krisdionisio_ lmfaooooooooo omggggggggggggggggg idk what to do w myself I can t handle this.;2012-11-05 15:27:41+01;29351310
265460381651202050;-73.845778;40.6832742;;b6ea2e341ba4356f;@prettyboysergio: It s sad that everything eventually becomes a memory.;2012-11-05 15:27:41+01;528746266
265460382506823680;-74.08316201;40.73105837;;b046074b1030a44d;FLXXARMY TILL I DIE no half reppers or half steppers;2012-11-05 15:27:41+01;65092689
265460385585430530;-73.12596677;40.91482657;Deadweight,GasWaster,GasCrisisTweets;94965b2c45386f87;Threw my newborn out the window while driving to work. #Deadweight #GasWaster #GasCrisisTweets;2012-11-05 15:27:42+01;45251788
265460389284835330;-74.81154336;40.08768271;;65b4760a2b411e11;@nadine_ayala you re a fat dyke;2012-11-05 15:27:43+01;523414121
265460394850656260;-74.02274;40.78038;;b46619b2722d9703;Perdona a tu enemigo. Pero mantén tu lista negra actualizada.;2012-11-05 15:27:44+01;268409494
265460397195272200;-74.00437857;40.71192705;;086752cb03de1d5d;Five ways the election could go wrong in Florida - http://t.co/v72yht4j (from @gangrey);2012-11-05 15:27:45+01;135316691
265460407571984400;-74.966934;40.232246;;65b4760a2b411e11;Time is going by so slow... :/;2012-11-05 15:27:47+01;312422784
265460416073854980;-73.96514;40.71287;;27485069891a7938;Took like 20 minutes to even get a cab and even then had to BEG the car to take me over the bridge.;2012-11-05 15:27:49+01;20619143
265460420431728640;-73.94118011;40.84152441;;3ef055cf9f02b285;I m at College Of Physicians And Surgeons (New York, NY) http://t.co/xdnWF1nj;2012-11-05 15:27:50+01;351217649
265460422990237700;-73.81846364;40.73601818;;a94d403b553d8727;I m at Queens College (Flushing, NY) http://t.co/xtSFPbUM;2012-11-05 15:27:51+01;497891524
265460429201997820;-73.75268645;42.72211928;;94965b2c45386f87;@darcycah ill kidnap a thousand children before I let this company die;2012-11-05 15:27:52+01;252436542
265460425703952400;-73.95790637;40.70841147;mycommute;27485069891a7938;This is why I left 2 hours early for work #mycommute @ MTA Subway - Marcy Ave (J/M/Z) http://t.co/7e8NGMpU;2012-11-05 15:27:52+01;144695594
265460430779080700;-73.89192444;40.82624653;;27485069891a7938;Someone s breath is KICKIN o.m.g. I think I really am gonna kill myself;2012-11-05 15:27:53+01;457843902
265460431412400130;-73.8616588;40.7364926;;b6ea2e341ba4356f;@djl3x trabajas hoy dime si ya están bregando esos juguetes cabrones que compraron se veían brutales;2012-11-05 15:27:53+01;68503296
265460434927235070;-73.61373863;40.64850273;;c2270f3c90deeb93;@GSorensen had that on the meadowbrook too, def a good idea for them to put up and remind everyone;2012-11-05 15:27:54+01;271981588
265460437498331140;-73.9881134;40.71860728;;086752cb03de1d5d;I have never seen so many people waiting for the train in NYC  @ MTA Subway - Delancey St/Essex St (F/J/M/Z) http://t.co/ItsNqXLc;2012-11-05 15:27:54+01;28875574
265460456876032000;-73.77676264;40.74284882;believetour,cantwait;b6ea2e341ba4356f;ONE WEEEK!!! 😀😃😊☺😉😍😁 @justinbieber @tor_x14 #believetour #cantwait;2012-11-05 15:27:59+01;626096123
265460456758599680;-74.16159212;40.72343136;;fa3435044b52ecc7;@lulu_cthulhu Lol maybe until tomorrow.;2012-11-05 15:27:59+01;338156472
265460461607190530;-74.1074709;40.5697502;Hannnn;3e4dc51c1dc24df2;@InFamouss_Soto @rinnieeex3 #Hannnn;2012-11-05 15:28:00+01;836386454
265460467475030000;-74.08316201;40.73105837;;b046074b1030a44d;“@KeariHoover: I hate girls that won t say how they feel.”yeah that s stupid shit;2012-11-05 15:28:02+01;65092689
265460475070926850;-74.02356006;40.76460786;NYC;e140ee270249a06e;Lincoln Tunnel we go to #NYC  @ Lincoln Tunnel Toll Plaza http://t.co/m0hxtQIY;2012-11-05 15:28:03+01;42925622
265460471426084860;-74.40001102;40.50415803;njgas,nygas,fillup,hooray;94542c3c348faf28;If you can make it to route 1 there are loads of stations open for gas!!!! #njgas #nygas #fillup #hooray;2012-11-05 15:28:03+01;483823921
265460473061855230;-73.81491947;40.76599121;;b6ea2e341ba4356f;@chaos314 못봣으니 인정못해영-..-;2012-11-05 15:28:03+01;30747218
265460495174213630;-74.1616208;40.8975262;;23a06e5cc6d83009;Why Am I Up So Early;2012-11-05 15:28:08+01;474425476
265460505412505600;-73.9249169;40.68417165;;27485069891a7938;I m at Saratoga Park Playground (Brooklyn, NY) http://t.co/rkeyMbaY;2012-11-05 15:28:11+01;16090433
265460510181425150;-74.02274;40.78038;;b46619b2722d9703;Usa el miedo como motor, y no como freno.;2012-11-05 15:28:12+01;268409494
265460513088077820;-74.24833118;39.74517825;oww;65b4760a2b411e11;All I can say right now is #oww;2012-11-05 15:28:12+01;376808396
265460509158027260;-73.7847633;41.0338679;;f97108ab3c4a42ed;With my dustox in hand i kicked ass;2012-11-05 15:28:12+01;194439442
265460509594222600;-73.845775;40.6832721;;b6ea2e341ba4356f;@uh_j_lynn you can have that ine though shes scary like my step mom;2012-11-05 15:28:12+01;528746266
265460524089741300;-73.93870025;40.80548457;;086752cb03de1d5d;@john_frankel wouldn t want to eat in restaurants that are not doing well by their workers.;2012-11-05 15:28:15+01;2248081
265460533174616060;-73.60545781;40.81401704;;28f64c48dc40e28e;@VvMadrid but it s okay I prefer being younger;2012-11-05 15:28:17+01;54221387
265460532725829630;-73.96783664;40.76562484;scarves,Hermes;086752cb03de1d5d;#scarves #Hermes @ 583 Park Avenue http://t.co/hDq1dEFr;2012-11-05 15:28:17+01;92676631
265460533535334400;-73.9963822;40.6300703;;27485069891a7938;http://t.co/06GkSJcu;2012-11-05 15:28:18+01;817315957
265460540346875900;-73.94406206;40.82227036;;086752cb03de1d5d;Ok this is really really cold to me. It s going to be a long winter. http://t.co/K6jk3GLY;2012-11-05 15:28:19+01;99665860
265460543471624200;-73.8372389;40.7167892;;b6ea2e341ba4356f;@NYStateofMind21 I like $$ lmao I saved a few games later on in the season  yes id love tooo!;2012-11-05 15:28:20+01;166705876
265460544969003000;-74.08716454;40.71858745;;b046074b1030a44d;Spit wit the confidence of a ugly conceited bitch;2012-11-05 15:28:20+01;401118744
265460551600177150;-73.9828953;40.7283991;;086752cb03de1d5d;It s cold in here. In other news, I have 4G service all of the suddenly.;2012-11-05 15:28:22+01;182427078
